product_id,avg_price,purchase_count
dd61e943598eec72351633dd6a72d5dc,77.49,24
3e4176d545618ed02f382a3057de32b4,132.38,24
c9c455f9fd8ca66d3ff7f90a249753b4,109.95,24
642a40d4d73b4b2604968937de13634a,12.9,24
fbd4031ddbc3d02b95834b62769d3ad0,136.5,24
b3e40ff639c185b9d726b4b19c17e6cd,229.99,24
20f160a9cf2e856ee5eba259e9ae33f9,181.28,24
ba80c9f47a84d1e08465f72e22930c83,117.28,24
e0f33a3329af6716a0bb47fd7a664439,49.76,24
c708ba7c6269161f89ce0683cdd7c432,49,24
68a058d125ba1544e726898f0b8c0523,122.91,24
fb01a5fc09b9b9563c2ee41a22f07d54,697.16,24
d692d19cee022f7acab76373f297ad6a,125.67,24
b24af8bca8813bcde4140ff8562f5e47,47.99,24
f7bb503725fb4d7bb55301d5bceba728,99.7,24
e7d26dd6742baca292020c158e6720c3,55.07,24
e84997d75938765ef99930f908ceedf4,126.74,24
9749139e09929de55d37e68e64b89706,59.7,24
91846781ef75057e134949400768e272,137.46,24
e06f99e79036d681effa3de75989bf22,59,24
f39a8b27ce90ac582103bf36f09690dd,332.75,24
c0704b7b41d23540e8576c5e84484dcb,34.53,24
58efb9b638561ce132216a9a612513e2,105.98,24
8d1cfc0463b545928bfb4e589e017bd4,62.82,24
d493f5a208254fe85b3ab55d898461a1,20.16,24
d34c07a2d817ac73f4caf8c574215fed,29.99,24
64b4f32393cbf55be791078e7a2adca0,131.49,24
b84520a57891e7a8ae2c68741dcc7146,45,24
7ac0d3f8ac5b60c13d74b02b8cbb4623,115.55,23
bb90206fa281c20f0b4c42a2393b54dd,184.94,23
dd4c3b4ab7e001aaf385ea2e68952030,30.03,23
33ba4b29d820b397054cc97e892ab1bc,27.99,23
f177b434709ecb652dbee4f4b19aef2f,29.56,23
ad2037645597db38527fe3afbe226af2,48.1,23
97b3b8e8ed22d0ceb3b3c520e806a334,14.57,23
1cf0c9095608952cb1c65c4789946375,49.26,23
2029248294c186017ecfc48cecd47bbd,127.25,23
31b8e7c2a22f3dba5183cc110bdd72f7,202.15,23
c32b1155b886162db8e1ec114699a799,56.99,23
9007d9a8a0d332c61d9dd611fa341f4b,7.87,23
89e4362d74afa10ac57f8d67210132a6,94.95,23
c706d50b57c9e83293c2586d01f32445,49.99,23
ae52eeb8383b94455f0a08b1f88ad002,72.55,23
7686fe49c98ae1c537b5cc51992f5d20,170,23
14dffa241a078aeaebaef48a49e807ca,64.9,23
5d7c23067ed3fc8c6e699b9373d5890b,52.91,23
bc74f63361c15c1a5baa5b97ac432e62,220.31,23
371fa349d92646bbeea5873df0bcdc5a,37.04,23
28a652ff04e43c1bc57937a9f8770f9b,111.65,23
7c2d0df8e5fbfa71d54a400b33a8502e,105.55,23
a659cb33082b851fb87a33af8f0fff29,88.6,23
bb7181410b4e02f93f3697f765db53c7,117.82,23
e7f85e7f0203b7b95cc1b4c21b4b070c,263.91,23
a695ab8413ea83619cde9b18292d6aa1,44.71,23
738da8ddda2e593acfdc53c2d1520dfa,75.2,23
74ae869eb82594d9cbe6e934cf143e0c,36.82,23
1a405418406359cc2b8815f93bf359c2,133.38,23
e1e932dfb67414e80b87ad97688cf2a3,100.57,23
54d7ad85b648d3cb2b7069ed446d7f35,156.39,23
5fc3e6a4b52b0c414458104ed4037f1c,89,23
7b35ccd93a2184646c03b70326626923,156.49,23
91c82ace62e0ca1b69b1a45bcc214b45,183.39,22
28b4eced95a52d9c437a4caf9d311b95,59.9,22
115e606ac8059e4cfa1c6c3310fb365c,39.9,22
06bf70b6e1d67d96308235ef350edc61,76.26,22
f361fccba568fabe00db466f80626d1e,16.13,22
ba4a91633739ceceb2b73b627e2cfbc3,140.85,22
5176d8670222d50ebbe4d4c5dfba2b49,17.45,22
812f428f6757ab16c46cffc68f2e90c5,59.8,22
0c71252f37443403376d2008034a7240,109.83,22
5b8423dc7f23089c9c59c5d140eb5a1c,130.88,22
4a25d757ff72fad7534f478c90be77e6,14.58,22
99f5b2240b82bf9387e5cf2fc0335b08,113.94,22
40e8b425d1a26e2d9cb77363523e05ce,78.99,22
71a7800a633691de8ecdd17463335e2e,66.54,22
4a300735bc293723103db0d0c1bc1585,71.72,22
5c692818d313aa12864b48ac0c2472c2,29,22
008cff0e5792219fae03e570f980b330,138.86,22
726b4e18f00255e2e63491bcba3f60b8,84.55,22
11250b0d4b709fee92441c5f34122aed,414.14,22
dc9471db933efad7bf0ce685380578bd,283.76,22
87cb507e0daa37bbf34956fd59eba832,29,22
8338cef8355d238f43711dcb9c0657b2,45.9,22
688ad0169550f8e2eb0307b61df3ba12,63.25,22
b74d57e3377dd78aace6d070fc48cc88,65.73,22
d011223de539cd224b5c5c8082313d46,211.2,22
a2da86fa759178e9e58e54aa1a144e59,24.99,22
fed5c40c27e1c88560a9e92d82ee0825,19.67,22
867dda95bbba37fe56fa288449fa122f,49.9,22
0fa81e7123fd0ebe03adbbe99d912827,103.08,22
90aa2ab699cd0e459be93124aa91c82f,114.45,22
466d263ce8b7bd275003ee2104428127,25.97,22
a1bf559ac1eab015ba992bd76d9d76c7,24.81,22
18486698933fbb64af6c0a255f7dd64c,83.39,22
ad4b5def91ac7c575dbdf65b5be311f4,21.4,22
419cb1b441eda9b92ebd1a1b96090c26,29.76,22
1d3ecbda18167c766a3381fd16108e4a,100.24,22
4bb4fb9c85785b75ab4f6559900c7ca1,37.99,22
c10a7001e8b49dfc03817444b5f2ed81,129.99,22
0a9bdadab17a9b0f258f64d11a0adf7b,83.16,22
2481a472d98c582b46bc2dfeae6f539f,59.57,22
6c81db10f914c4d032b14fa93aa0a818,29.08,22
af0a99476d96dcc1a1baa7c0d9ff6b9d,538.2,22
0efc91aa52d1f0669126d3000a94279b,104.85,22
64d33e6bd1b905a31c2f96f584e6a0c8,28.81,22
698b3ddae2f0b80c2a48fb40624ca4e4,246.83,21
fecf6223a3494f35362f670e571d2a04,69.9,21
59fe488ea6ac9439bc86663f4a564c23,17,21
5b8a5a9417210b1b84b67b9a7aefb935,74.9,21
d99526b1e4fa5f57b8bde34a7337b5ee,58.52,21
247fa5b4e2f524a22b21ef256ffc23e4,28.61,21
722dc14e0848efdb771dca6de2929c41,79.95,21
386eebb43722ab502f04f7900bd2451b,55.52,21
612c7f49d1026f7beded75464b574f81,33.54,21
6bd248f93425ceeb625a8a97e2404112,57.4,21
7b5d8be0e04080e4c8ee6a7ec2f1f597,36.2,21
fa23bf270fb9880690b07d09b9f9ff20,59.94,21
ead3077a141a9c800d6a4bb9d0d415b6,22.99,21
1e618d311a1b7f88a9d96ec50aa85582,130.43,21
0b039b61011417822882815943f13dac,23.7,21
31c79131e883e5fd8c4c85fe9f7d2bb2,24.99,21
82c3ea364e5480f335f6743ee725a921,41.48,21
f889fb87b505b73de10c18b93352469f,110.32,21
2291d090b69f60fc0ffd95ae394daa77,101.33,21
d918b3f4aa5272c2c3cd088d087ca069,134.27,21
7703b8cb5b77fbb36518ea91e2ca734f,39,21
5ed9eaf534f6936b51d0b6c5e4d5c2e9,24.98,21
e19ddcc85537b41f22116c8d5425ef46,29.99,21
e6b6e13cf71449a457269f425b89dc74,94.66,21
3efd399c5d016b9e6a5ad3196eade44f,223,21
423b46d7ff817b1cd19ab195c7b76546,54.52,21
bc055ae94989497c0d66bfa4263ccf61,65.26,21
e6d3e381889aa6e9d222ad50cb30ac43,223.57,21
d39421ec4cc2bf52e35f8bf00f1ec314,49.99,21
6413f7a28e149a324c4a914000399fb2,143.47,21
f422d0d9f8b5f7c27289382b14b61248,67.28,21
3a806ac1ab98107febb4ffcf38bc1fac,123.78,21
15859e3a8aaa3c192c10a91d8722abd5,302.77,21
d48bacc1dcd9c86bf1ed4ed2a303336c,42.28,21
18f6ea7e8cff29f8053baac6762449f9,55.95,21
eebbed5ed3b134eceb717496c47652ba,97.13,21
fb783e3e545937820b57fe539b2c5a6c,101.33,21
a5647c44af977b148e0a3a4751a09e2e,164.76,21
fcf6ad274391aea29f5d6e5ef9da5050,86.82,21
281bbfe70848e0b304bef88fc2caf2c3,48.9,21
1b8ee158f59c098470fad33f39660964,139.71,21
1a300f482e35d7eac74b229be067aefd,21.42,21
22594ba8fd9a72ad95d352929c821560,107.75,21
c1617123e66d2491ca93ceadfd36203e,52.85,21
cfd414b4463647f58c7775eaae06893d,94.38,21
42a2bd596fda1baef5719cb74f73030c,91.8,21
8d98dedc3c19de17f1a090195e85d6b6,49.9,21
f2af004352a06a99dca765596240cbc3,34.9,21
02ce467092b184e71d3967d29110adc1,175.74,21
6e77b89d36e50217e6793780a8ce5c82,36.75,21
261244fc4d0197d8772346872f5b0f5e,40.65,21
0654d3c1e3efc7e7cd9dbde9cb743df2,55,21
b80921007ed3f68cf6e536e6daf08610,29.51,21
09b0d15a8cc9a84e7af7e0225f67dc45,67,21
04c4a4b9c924494fcf82e0fba966f955,27.35,21
89b190a046022486c635022524a974a8,65.49,20
f3720bc68555b1bff49b9ffd41b017ac,181.38,20
10adb53d8faa890ca7c2f0cbcb68d777,19.9,20
34dabb8af33b3756cf72df05fb327011,77.19,20
4724ffa427f315c485e39b02e21859b2,12,20
f7e0fa615b386bc9a8b9eb52bc1fff76,90.62,20
3c883b9d3fd2d0ce448d4136349dc0a4,54.55,20
3f1a741cf5591384428c1cbb0ef07ec0,14.9,20
1a0971a6f39f04118207a7308d451e9d,177,20
95c40b993a22463c83beb5c51a03d46c,25.9,20
47cd48073d67f91f09cb5ef9496c920b,82.74,20
f4a38926843e01497a3f63a5d5740c72,13.65,20
5c2bb11cf2149bd4d9fffcc1246458c3,96.4,20
fdd84aefb08c8f8225e0b8c97429d53b,56.15,20
9571759451b1d780ee7c15012ea109d4,98.7,20
8f8cb7e4a7f16d339f87f8aa2711a003,80.9,20
98ec655119c24de03b804696821f3955,49.9,20
0a5a41c678bcf81e041826bb24eb0b01,48.9,20
71540d636652fc682032d3b3c0a180c1,117.15,20
4fa33915031a8cde03dd0d3e8fb27f01,148.9,20
4a0c2a56e65c941a0bb9874c47dd66d8,79.69,20
f83c9874b5b5044ea58fef1be68c1ea8,135.38,20
7a9cf133da2a6494259ffeeab11b6276,21.59,20
5f42d57952b7815098979a5c4fa6f82a,110.32,20
98b22c1129886cbd7fcae69d1c93e442,91.4,20
b0c89945c034268074f5f80b362bda34,29.99,20
cf857bce01d442bb8631a548a4432def,152.94,20
a5ae8400fc9fcacd4af585a57bbf264a,108.5,20
e7db7c40ea6647c808d48581f1308d88,109.9,20
10070e29929f7c7d609ee3201f236b8e,95.74,20
cf78006a2a6b0429b9663edd99bb38f9,299.99,20
7c55ea4aea1acf1ce11440010f5aa298,406.35,20
a334304f952399f2161225628a9d2891,78,20
33fac76e7f17367dedaef7954bbb33b4,86.65,20
e57eb018e37376580079825eb29a3419,88.07,20
61d01171a3784bab50137290350e5332,29.9,20
6002665d65ee348dcd357c7bb2f080bd,59.99,20
cebff45f1d1558430be0e07ac0df6a68,98.9,20
588531f8ec37e7d5ff5b7b22ea0488f8,1414.6,20
43ee88561093499d9e571d4db5f20b79,10.9,20
4c1e109ecdf58453de365d217cefa64c,122.85,20
63d6e7ab30f482382c9dfbbccae7da54,83.38,20
e7d5464b94c9a5963f7c686fc80145ad,137.44,20
6f33a4a09ae1180a0ee1ff4682b2d21f,140.99,20
93c480c7d11c68ba0a71e850da61b674,145,20
c2a1ff8408a1c857c8730e4d12da714e,69.9,20
f77dd338d9f75229a09cbb9a18fd0c9a,25.5,20
4fce0eab61e01d521044c8b071cdfead,25.59,19
8fa67e5cb309b9cd7b4438e15948bdb2,12.55,19
016711f78a6a87696645db0a6a834826,100.19,19
6c712952b8ef62f8d06a0314917400c8,79.7,19
c6e513054b982283c1cbbb2a45d02d83,26.22,19
5ccdfc35d9cff8db4fa46b83d5712899,119,19
fca62108387e25005784da2f551466a1,249.9,19
1acb18fc869c5489d5f76abcd681165e,135,19
aa5d6a9bd4be367ae1a3a29c323c7c11,127.63,19
616042729c11849827291496b18e9ec5,58.58,19
6a23c2eb9acc78f8ec403be9c6210dd4,122.05,19
52e9413ed0d3e64b796aac2bc2291d50,151.48,19
725cbfcaff95a4d43742fdf13cf43c75,45.21,19
b4b817e5f2c4efc8253b4b679c653847,86.59,19
7b453aa3584d61c1268d77ba6fd5956b,109.9,19
af0a917aec9cea3b353ece61a8825326,89.37,19
1bfe62f326ac7bec0f5a83c10cfff228,50.32,19
44e086c4a977f37a888627b43880586c,59.11,19
11bbef4e2a44601d9dd471aa1fb433e6,330.52,19
7cd29da0653abeb444703cc5a957f479,38.85,19
242edc6b84c00f0d48c664a020a92c52,55.53,19
4c1bbc12438daec98a77243c2bf7a3ba,140.83,19
3516632e8f52b679ff83d1665ecc990e,75.64,19
f2399cabe080029634d12cec4f60dbf0,95.69,19
9c7ce59c96e74dfdfc51f13a4a6c3869,29,19
35bc6c77029697004675d3a2ce505916,155,19
2f13d1dc8b4e1d9d8027be50339546a9,105,19
59fc88d07b8100b80600e42f3e5ac79d,61.06,19
9fc98e39f04be8e382d8aa5e259f5489,46.53,19
9565229244e9341fb8c8069879cf73cd,149.37,19
418d480693f2f01e9cf4568db0346d28,196.84,19
475e8a9ddbebf13af503d1c7eccadb1a,136.16,19
655110abedc57d73d3b2150d8ba2092a,104.16,19
b8762d562d810c2f8d7ad7e9c12957be,25.97,19
994ab76f0da3349fffcfe5d598e9babb,36.33,19
eb7172d8a3c64298d2d767f6603c231e,45.96,19
163da86e86f0089de089399c28c3fcbb,99,19
e9c1abcc7126360336d8f56d49041a8c,349,19
9d0bb30eed80184666c8acad23921283,19.95,19
f49e985b4cb2d0543890d6dd00077663,767.89,19
3ba2b0de14984ce8f072c58be8d701dd,103.92,19
e672fbe634ad07cce9d85f412becb2c0,129.99,19
e3425df9bd51be69917273c9dd92ed5e,67.48,19
0a4f9f421af66d2ea061fbb8883419f7,110.32,19
54e5939fcd9ae70ad0f59f612d6d29bd,45.66,19
78119fbfa709d07b86f5ccf15043c6d6,194.34,19
43f88c8353708451babf9bcdd1fda92a,54.64,19
a1efe4a86746c22541813e22e1d23e33,154.64,19
d8de812ed5d981fc6a3984f4caa2aa05,59.99,19
c3f6113d5b61bc95468432072b27e23d,18.9,18
5a419dbf24a8c9718fe522b81c69f61a,45.65,18
1a428b685ede76217c9efb550c4aaa59,22.9,18
d9bdf643d95cb89844c0da1a0df1d16e,121.01,18
f62cbf4416c9ef8e1b4e8d5279891f24,13.65,18
820e8f306dc9ffcf6d0957516084cca1,37.45,18
7e6c4a0bf900e259f50ba63331fd2785,70,18
3ae28b124972bb81eddcb644cd284be9,99.71,18
741a31499a578979be85db7f80139e62,45.9,18
423a6644f0aa529e8828ff1f91003690,446.83,18
e24f73b7631ee3fbb2ab700a9acaa258,120.67,18
11dc4053871ff53ff79fb1fc7e6b160f,99,18
9453bde60c4ee52155c963641736cfc5,482.86,18
6e1b14d3cbb5fb3a2c00351007127dfd,230.55,18
a0eef953cb25bc9ae40457e1c3c82946,69.9,18
b69eb25e3a4def8e9cddee18712e0c5e,200.67,18
341d85d688ecc3353cf2a968e7ad0dbf,125.46,18
b1631003bdbc3b1e876f83a7d851d74a,56.77,18
2196663031bcde078cede855ac0b5739,65.17,18
6d2fde7d12bb6ff367dbda120ba8828e,21.97,18
a3daee3915d4fb98376e039ede6bdea6,50,18
7c898e0b8ea203dd94ba846627fc34d1,156.05,18
41cd333a4af5e36df81fc0b83ccf8e2d,387.55,18
b59b5899ecf4bcc294a72fdd48adaa94,29.86,18
77fa3381855b6763c52ca3b72824f508,49,18
87cc2aef12eddf0b170234138b0946e0,185.81,18
f699b297070aa38aaf3de9639302506a,122.78,18
9d32095f76b97762307e86cfc18dd7a0,49.95,18
4b5e26931a0b0d3a690a3f520329a975,213.89,18
fa126ff62aae83e37857ad495641c878,197.72,18
913580fde3e72c3b3e4ce0b79963bee6,11.15,18
aa70ae9ee9a798d44ae6e00ce6d82cb1,110.32,18
5115d8cd6438c0c4d8abdf38d5d41ebd,69,18
a2105c8c0d5d99dbc5a2a9ad94321e5c,102.33,18
9fc0c73ce4d0eaaead44e81eeefebeb0,68,18
fcf28afb1353f2f12ea041dd74954226,27.99,18
4f0abfbee7569e43b80f9aaa256a9bf8,110.32,18
20531b0644a0719b8d506c4db3c56609,138.61,18
4d272fe20c57c64dc74b3db191fc31ef,24.9,18
cfb79bfbdaf59cfe2e9ae0a071451f32,39,18
0d9374142ba86a7c22357ea192bcfde6,61.4,18
aef8207c2e91f4fcdbc0824737abf358,322.21,18
3713f19c71c4be21ced80738e2fa49bc,82.43,18
3cce0d166c3fb2507956c630c1d0f87c,93.27,18
31a89a7044c5b133cf646404a4e86022,150,18
076e4ce53c8914382e7ff3732511b17e,104.99,18
622bad99b4296aade0783ebecdd3fa15,96.2,18
ecf9484703bdfb9cfcc1ac9c2084b567,265,18
803f77475e1b51b47f1bfec4f2ec353f,70.99,18
2c0c951471371afa81e47d7bf8d20522,43.17,18
a5bbc554f75cf4afa2cd56791015ec27,58.33,18
00de7f393d962717eeeb2d7131a40dba,106.34,18
cc1cb33bcc814aeaa4631761a34bd23e,75.63,18
7935ddc510afb7d08989660b382b7f26,86.78,18
5ac4f7986643a944501c66a2257bdd73,49.9,18
de480e3ae31eea2d2d97d694c43172fc,28.9,18
f0c1c1d5ec61ce4c4846abd4283631df,57.73,18
fcaab5d7f656094e49fbe4ee3a506658,111.94,18
cad2db5e318d7283a234c517b2f28a42,104.23,18
62d41a80c366aa2d8644e3270adf8440,244.56,18
acde6bd0b5f91190e2a123df389b0b47,25.57,18
014a8a503291921f7b004a5215bb3c36,36.6,18
23384f296aa1bf6461d22912093a9847,20.83,18
51d646c5c93e0f1de543528d0e24eadc,64.39,17
134957eeec87be2414ac629ee0b947a4,19.9,17
59391e840980a4bb6df5f44d3d734df7,49.99,17
f7740e5b4337a3cc4a8a204553101a85,534.99,17
be5353e2c543ba4f67831f95d3775420,20.86,17
a5215a7a9f46c4185b12f38e9ddf2abc,1278.82,17
a869ec6209c361ca46dad85a5530e119,157.43,17
1f30aacc69904c0d0bf8d05cb2abef72,135,17
0c9ff9d8ed9b9bdd825487b3a66e05f5,233.28,17
0da9ffd92214425d880de3f94e74ce39,107.05,17
07f381c65e8e66460c07781b9b1b8834,200.75,17
cd935d283d47f1050c505e1c39c48b67,69.9,17
ba9943916136c9959e24f71bdae28faa,48.38,17
c10d7c70907ad6d09ada0581ef6bf839,205.19,17
1fb344134cd7164d32dea4d87ba3ec5a,126.84,17
3cebb9158a3aa0b3f78ee0f934c9f032,61.18,17
5eb564652db742ff8f28759cd8d2652a,33.12,17
efa490145b5cc82438b6a6de691535fa,47.09,17
6eb6c5cb7df0f863538b61a47fcce962,141.98,17
2002fc3ec2d8a30a7588628fe7aff958,30,17
6ab6d9589ae19abcee458918d4779fae,188.72,17
ee5329ffbe604bebcf84b2fd7792024e,198.71,17
e7bbc0d43d1f5cb09bab95b664236633,49.17,17
672e757f331900b9deea127a2a7b79fd,405,17
0fc6914383c2bea767a9562c9d8b43a1,45.38,17
96d80c8b6c6545a30eb5bdc4961455f3,121.64,17
33202a8e7a645388c41ed714203d7131,149.9,17
83d199d296c44101c8c3b5c9c0cce9ea,72.34,17
9ddc4249779322828f89d2a9c04f7ee1,107.1,17
b36f3c918c91478c4559160022d3f14e,150,17
aede48631330269f65a8d680de491657,89.31,17
5aad359a63cbb4fc35ead44346a3eeb4,10.99,17
4473f3e5c65952b074ef987fa5c24662,29.52,17
c19d5ba108c34b8255cf9a524da92bc4,77.65,17
4cb6e86e1328e77e20b5f90771683cbe,104,17
a291cc846d74d97f01611894f983073b,189.9,17
49eeae59754cbcf1abeeffb8f51184ee,70.12,17
e61c78a7343d82c0539d27df0f7dfc31,204.61,17
7bcf2266b78ccc737b8f26f925d3c5d4,43.37,17
70906e04da1eebf3d1b8791bd09ffe85,70.2,17
f497ba62f1d6b4f6a3a3266fa8623ad3,58.2,17
14555ba663de8689feacf1d0819cc3b3,110.44,17
c9dbe2eec19a8093cb5ac57486531c18,97.13,17
c230b471b7e21ff9060e68ee154afd70,69.99,17
84a87daa85c8b432d90bc1baa0cb4388,61.66,17
158102fe543dbaeb84d87811bfe06d0d,17.9,17
9aa9caee155847cddb376a05b9a39791,32.23,17
0cf573090c66bb30ac5e53c82bdb0403,53.61,17
9e10ae46a3021a02f1692448ef9fa1db,37.19,17
547b95702aec86f05ac37e61d164891c,120.03,17
1d7db62a21ffb4f220d3e8a05fa77e02,32,17
cdc4af478fef19f03f1d0353c00271cd,27.55,17
39aa98469aa7460a9764311b3f8efb12,45.95,17
3fc18e3aefe7b9346bd15de863fa0365,74.93,17
98e91d0f32954dcd8505875bb2b42cdb,59.96,17
bc4cd4da98dd128c39bf0b8c2674032f,1264.68,17
79c0ace2ccf0da036e787875a49151a4,383.06,17
5e53af05c040b01584b81b3549945faf,30.14,17
64315bd8c0c47303179dd2e25b579d00,87.71,17
f1d4ce8c6dd66c47bbaa8c6781c2a923,175.2,17
3570caaeaa3f5a1ae76392bb2b4155f9,62.71,17
6d7a4492be45dfb8e38e762efe6614a4,27.99,17
5a3320037d5922a7708647c81ecc1f15,79.06,17
5d790355cbeded0cd60e25cbc4c527a2,95.13,17
37b99aa22bbac19b2a4afc4b2a958a53,264.17,17
9abb00920aae319ef9eba674b7d2e6ff,37.29,17
2eb9b2ef7c1da3c7b99702452ea4729f,98.46,17
90b58782fdd04cb829667fcc41fb65f5,182.34,17
ec96b7b4e1401281edb9465d0d689cae,37.05,17
7f457254a89d62960399e075711b3deb,24.99,17
c63ea4621680c1b0fca8864c0564bd78,179.9,17
7b44e5ea770ef06810f5df89006cc8b2,92.17,16
dc881ef926ca402063ea142afc83874c,88.8,16
f7e5d0186f539b61586d7ddd247d2996,12.99,16
163e6400e6dadd0fe04775c5e9331fda,50,16
f521813909e310116b6b2f0b11f3dd44,100,16
5c3aca5c078a343b3b873362e7ac2fcc,169.99,16
f71050e65776861c8c3ec7a2d2b0194c,80.46,16
5a7373ba4c9b3e13513ded06cd1986c4,37.49,16
7a7be236d8368315680071df4209dd4e,53.12,16
ab1106e227a745836a0dc83b374e2575,20.97,16
fc1449f3ffc59fd2eb9640505aea0581,156.19,16
9bfc55df037ce3ac01bfd84781adf7e5,590.12,16
eecc2c78b528d8073b4f1c4bddf92aae,29.56,16
6eb70dfb283dc3f645ed7b03c990dc72,56.48,16
f3ce47ccf98da2906f6b8b1387618e07,123.37,16
9a29b754b7fc0aa8eeb990103fcea4fc,111.11,16
0fe922b7f7d43ef454bbc241416e7401,16,16
6a0713a63e990052795623e76cc2995e,72.21,16
cbdb9bf611328898bd4b32a384506b3a,94.36,16
8d139b1550c8cc91a3babc9cfe9fc147,55.97,16
060f0122cdc8f25db4a0d7359fdae7b0,49,16
e070a61270050c4b1b704300f331cca6,62.58,16
08c816d9a716567bf436173ef6f5f12e,19.89,16
e6fd80a00ebb1a3e0d58a38555fbbf2c,23.3,16
a0d20b18f2a06b34206ba5933b4ec05b,49.9,16
33fca9d59532dd4c191217a979346ab9,251.14,16
a45af86c4a7948f5fabbb5b0132475cd,28.9,16
03e931f387c2dd5b006aecdb12515b2e,53,16
17ad136b7421ea8690fded631b651158,55,16
b2855c4e42b8a50f359904c6763eeddc,308.65,16
0bdd9a52d192d64770e33ae559512478,54.94,16
fa381a4a9af65ea5fc8f3829214045f9,268.04,16
59ebd2c07d59483d0855b5b3d5e18728,27.99,16
be1c4cf8a2d2aade623eb7a646d2a0bc,70,16
779dd392d4fbe5ca656bf3ceabecbf0b,132.94,16
cd2ea14a901da3b47b33516f3ca6929e,61.84,16
9e2d3a8d8ffad53e2e35282a2020221c,33.02,16
9ee8c8a931dd4d34148aa31f54ee93c1,129.9,16
86133a2151bd98a3ed2ad758709e6d1b,57.71,16
00ba6d766f0b1d7b78a5ce3e1e033263,46.12,16
a8d952e8e5436a6fe36d24c402d100de,21.99,16
6ac3978babf6ca76087369391bb6ce5a,75.24,16
077599a82ee54960bc4f4c941b0d1359,122.55,16
dd60cac04e6bcbc919cb1c7dcc473211,30.09,16
44a5d24dd383324a421569ca697b13c2,29.99,16
1ca737c9f8f06b3672be9f9f3f603d36,128.96,16
0b0172eb0fd18479d29c3bc122c058c2,25.27,16
82a61259a621866c4ba63743da29a342,124.22,16
82b73150f90f4fef92913e35b9984bb7,95.94,16
f9be8e0e5acd947d8f49dbc390b9ab20,149.25,16
3b10cf7d1e08c598428ad6eb7c59d09c,90.88,16
c589625c8ccc7bfd2e8f1fb041e24c4a,110.32,16
68c923fddf7f83316b53252eaf830724,70.36,16
8b5227e28272123eefd613a10ffd7704,504.31,16
01c9a70868bec5b748c67fcc26ce5895,102.65,16
bfc0d01be79d9038c7720f983bf954e0,135.44,16
6ae3f85f46a37844372252496c77b4d8,200.72,16
62c89abe1afe3a23c17765d462718a4c,244.81,16
e78506414d2563b6414cfd84b7fa0802,170.5,16
e6b314a2236c162ede1a879f1075430f,20.43,16
35557c68a22ecebcf066e25ca2ddc144,16.9,16
c8abdbe349a97073e7aebc795be55bd8,113.67,16
fa4e8255202fd921350a6fc716710dae,260.18,16
2635c3e7db0ac6cb3e733cac61ce0ba5,26.9,16
4025ee582ef6b8c478af3b44cf89054b,24.9,16
183c95ad186f48c320bbac4643829d3f,49.9,16
1164c17af70425821f88bfbdc9e907a3,44.17,16
4ebab6a2135a2477b657bda38646b64b,25.6,16
7868a64aa111bbb4f41f8e1146c0becb,58.63,16
6987398dff454a3138231540e2a6ec61,141.7,16
5fb1e24560c31b0eaa1911d4247187ed,262.34,16
98190f6a2c3253d07ca86525bb238162,75.19,16
ed77034b92386a1a8cfd3c648d715dde,16.97,16
f5badee8a0e679f057ec0ca4f0f32dcb,109.9,16
0521fe3eb04940304b489d0fb49a37dd,101.76,16
f8077831f3c3f393fb67b93c5acd8daf,79.4,16
64d0feb1bcf9c7fe7b5dad3271c10910,89.18,16
429e7401fafb76436f15e86498bd7364,202.4,16
521a361808bedd9fffb32181e501e09b,149.9,16
65650c84064ff1a79e4a05988f4c3e9f,26.43,16
2bb3e85f2a403543fdb64e266e70c792,344.59,16
2ea92fab7565c4fe9f91a5e4e1756258,77.35,16
668e8ee8f69c3545109fc40f72336e8f,87.44,16
7612afaa8218e79b3011243ed9edea9c,398.72,16
59f09deeea7c839a9212a19f3416b892,374.9,16
4d9e8a6d8d07e4f47e093b8c2999ae01,39.62,16
d6aa421b9567e3e2a3a0caf8fb846cbc,42.62,16
fc13bac52be6640d9a77f54894e2c0e6,29.03,16
50e1b118f266b655f613f753914c42db,39.99,16
c45f017c36f9112a8bb4f170edfb1870,95.53,16
f2d649f157cebee085ed738f23d5d6b7,28.81,16
3bf95cf337a8c87435a2949c48350fc7,94.86,16
6c50c87e36d8641d67fbcceed5cfec5e,55,16
665aa1d687284a4d2d2b74c0c6724625,103.15,16
1b2066a33aee5851ee3e44b10b36b3c8,20.89,16
d4dccae17c83ffbaafc50d763503e9eb,62.9,16
0bc5e6c957486577f11519bf36577b38,22.55,16
4cafc445fc7535c3b41b8978c0ce68dc,83.11,15
97f1396a5a1f7c07ba51784efdec44b8,147.4,15
37eb69aca8718e843d897aa7b82f462d,51,15
43b54d1fc56ff394092a3dff6be2d39f,110.32,15
564f6ff7ae760d6eda6d32c551724036,187.23,15
e15cee02291017f6f12b4115ffb417e6,24.75,15
ed00a8453145186b3f071f1e3edef33d,39.1,15
750dcfda0a9788bba89c94bb82a322db,23.72,15
c5b6cb0ce3279d64025831b972bf5dee,85,15
550dc4417c636abc04c71404342de695,143.12,15
457cd0a99cfa977993e4eb6d98d95abb,31.99,15
